Date,AAPL,MSFT,GOOGL,High,Low,SMA_10,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Middle,BB_Upper,BB_Lower,ATR_14,ADX_14
2023-07-17,192.3188323974609,341.7452392578125,124.19976043701172,196.16520904541014,188.47245574951168,189.15235595703126,179.80963409423828,186.98046429429533,68.76497650494107,2.962294577851196,3.2521752053539457,-0.28988062750274946,187.4546096801758,193.18335965697057,181.72585970338102,7.445116788487013,34.40050117470992
2023-07-18,192.0610809326172,355.3465881347656,123.31298065185548,195.90230255126954,188.21985931396483,189.27825927734375,180.36816162109375,187.46433254556408,67.8160090963637,3.0192403885481838,3.2055882419927935,-0.1863478534446097,187.8913146972656,193.62648534066196,182.15614405386927,7.462068677688277,34.6123035824946
2023-07-19,193.41928100585932,350.9874267578125,121.58922576904295,197.2876666259765,189.55089538574214,189.65201110839843,180.79980560302735,188.0314704941636,70.15337406993638,3.137795198913608,3.192029633376957,-0.05423443446334897,188.39146881103517,194.22224195679604,182.5606956652743,7.481690289298712,35.137740896936016
2023-07-20,191.4662628173828,342.8720703125,118.76944732666016,195.29558807373047,187.63693756103515,189.78287658691403,181.19377532958984,188.35859357256547,63.0612484281178,3.039125349276844,3.1614487765569343,-0.12232342728009016,188.84601898193358,194.12080509563236,183.5712328682348,7.494330305255612,34.62621186959462
2023-07-21,190.2864990234375,339.8077697753906,119.58648681640624,194.09222900390625,186.48076904296875,189.9077941894531,181.59840423583984,188.54220361550566,59.1698829078391,2.8330737929301506,3.0957737798315774,-0.2626999869014268,189.09089126586915,194.15136486723674,184.03041766450156,7.5026967092328904,33.60044196148294
2023-07-24,191.0895233154297,341.1323547363281,121.09103393554688,194.91131378173827,187.2677328491211,190.31822662353514,181.98365112304688,188.7848054916889,60.936836628680695,2.703410565034801,3.0173011368722222,-0.3138905718374212,189.39177627563475,194.16823837384072,184.6153141774288,7.512759868046054,32.89824519160461
2023-07-25,191.9520263671875,346.9347229003906,121.7685775756836,195.79106689453124,188.11298583984376,190.86745300292966,182.3823861694336,189.08644557506972,62.7989919333516,2.639818130612724,2.9418045356203226,-0.30198640500759844,189.80567932128906,193.91683867588495,185.69451996669318,7.524568524234728,32.50961431961763
2023-07-26,192.824447631836,333.8769836425781,128.80308532714844,196.6809365844727,188.96795867919928,191.336376953125,182.81720764160156,189.44244577095222,64.63539329779208,2.6295064594492885,2.879344920386116,-0.24983846093682738,190.12490539550782,194.13126828847726,186.1185425025384,7.538026337166063,32.40812672108222
2023-07-27,191.55545043945312,326.908203125,128.93260192871094,195.3865594482422,187.72434143066405,191.60206756591796,183.23656311035157,189.64368431080945,59.99606835986037,2.4902310839665063,2.8015221531021943,-0.31129106913568805,190.32169494628906,194.20113813698063,186.44225175559748,7.546897171481212,31.657871452163732
2023-07-28,194.1430053710937,334.47003173828125,132.1011199951172,198.02586547851558,190.2601452636718,192.11164093017575,183.70766967773437,190.07219107845557,65.44280611573203,2.559148136651089,2.7530473498119736,-0.19389921316088454,190.63100814819336,194.68924204932125,186.57277424706547,7.562527388864253,31.731146411691558
