Date,AAPL,MSFT,GOOGL
2020-05-20,77.68014526367188,178.56210327148438,70.20350646972656
2020-05-21,77.10099029541016,176.41729736328125,70.08344268798828
2020-05-22,77.597412109375,176.4942626953125,70.40676879882812
2020-05-26,77.07181549072266,174.62843322753906,70.81179809570312
2020-05-27,77.4075927734375,174.85926818847656,70.75749969482422
2020-05-28,77.44165802001953,174.4649200439453,70.65586853027344
2020-05-29,77.36624908447266,176.2441864013672,71.4171142578125
2020-06-01,78.31768035888672,175.84019470214844,71.48435974121094
2020-06-02,78.68023681640625,177.84075927734375,71.85502624511719
2020-06-03,79.11339569091797,178.2735137939453,71.70257568359375
2020-06-04,78.43203735351562,175.92678833007812,70.45957946777344
2020-06-05,80.66586303710938,180.04318237304688,71.74092864990234
2020-06-08,81.1427993774414,181.1587829589844,72.14048767089844
2020-06-09,83.70511627197266,182.54376220703125,72.34175109863281
2020-06-10,85.8586654663086,189.3146209716797,72.9704818725586
2020-06-11,81.73652648925781,179.14871215820312,69.84182739257812
2020-06-12,82.44221496582031,180.5625457763672,70.39083099365234
2020-06-15,83.46179962158203,181.71665954589844,70.78041076660156
2020-06-16,85.67372131347656,186.16966247558597,72.0622787475586
2020-06-17,85.55450439453125,186.81402587890625,72.36466979980469
2020-06-18,85.58856201171875,188.81451416015625,71.44700622558594
2020-06-19,85.09945678710938,187.689208984375,70.97471618652344
2020-06-22,87.32597351074219,192.90203857421875,72.27100372314453
2020-06-23,89.18993377685547,194.19076538085935,72.93460083007812
2020-06-24,87.61554718017578,190.2763671875,71.37625885009766
2020-06-25,88.7786865234375,192.6808013916016,71.79473876953125
2020-06-26,86.0509033203125,188.82415771484372,67.88092041015625
2020-06-29,88.0340805053711,190.8534698486328,69.60617065429688
2020-06-30,88.76896667480469,195.7296600341797,70.64639282226562
2020-07-01,88.60105895996094,196.87413024902344,71.83956909179688
2020-07-02,88.60105895996094,198.37451171875,73.23103332519531
2020-07-06,90.9711456298828,202.64474487304688,74.71166229248047
2020-07-07,90.68888092041016,200.28843688964844,74.22692108154297
2020-07-08,92.80101013183594,204.6933441162109,74.908447265625
2020-07-09,93.20011901855467,206.1263427734375,75.65872955322266
2020-07-10,93.36312103271484,205.50120544433597,76.67256164550781
2020-07-13,92.9324188232422,199.15354919433597,75.3384017944336
2020-07-14,94.47032165527344,200.3845977783203,75.7683334350586
2020-07-15,95.12004852294922,200.08644104003903,75.57005310058594
2020-07-16,93.94959259033205,196.1239776611328,75.472412109375
2020-07-17,93.75977325439452,195.1237030029297,75.56855773925781
2020-07-20,95.7356414794922,203.5103454589844,77.90957641601562
2020-07-21,94.41433715820312,200.7693023681641,77.51499938964844
2020-07-22,94.67957305908205,203.65463256835935,77.95988464355469
2020-07-23,90.37010192871094,194.79672241210935,75.56358337402344
2020-07-24,90.14625549316406,193.6041412353516,75.13812255859375
2020-07-27,92.28272247314452,196.056640625,76.1952896118164
2020-07-28,90.7667465209961,194.29661560058597,74.91094207763672
2020-07-29,92.50660705566406,196.25857543945312,75.90035247802734
2020-07-30,93.62594604492188,196.10470581054688,76.64067077636719
2020-07-31,103.42752075195312,197.1722717285156,74.12877655029297
2020-08-03,106.03365325927734,208.26150512695312,73.8702163696289
2020-08-04,106.74175262451172,205.13577270507807,73.39891815185547
2020-08-05,107.12865447998048,204.7991180419922,73.6873779296875
2020-08-06,110.86628723144533,208.0787353515625,74.97570037841797
2020-08-07,108.3456573486328,204.3567352294922,74.64790344238281
2020-08-10,109.92044067382812,200.28843688964844,74.5706787109375
2020-08-11,106.6514129638672,195.60464477539065,73.75961303710938
2020-08-12,110.1958999633789,201.1925048828125,75.08979034423828
2020-08-13,112.1461181640625,200.72119140625,75.55859375
2020-08-14,112.04615783691406,200.9135589599609,74.95977020263672
2020-08-17,111.75363159179688,202.24082946777344,75.53816986083984
2020-08-18,112.68484497070312,203.4045562744141,77.50802612304688
2020-08-19,112.82624053955078,202.1705017089844,76.95154571533203
2020-08-20,115.32982635498048,206.87527465820312,78.52783203125
2020-08-21,121.27304077148438,205.37132263183597,78.49395751953125
2020-08-24,122.72348022460938,206.0172119140625,78.97122192382812
2020-08-25,121.7166976928711,208.6974334716797,80.00248718261719
2020-08-26,123.37193298339844,213.2093963623047,81.9095687866211
2020-08-27,121.89710235595705,218.44444274902344,81.13188934326172
2020-08-28,121.69964599609376,220.69076538085935,81.67542266845703
2020-08-31,125.82673645019533,217.43209838867188,81.18221282958984
2020-09-01,130.83871459960938,219.10964965820312,82.45509338378906
2020-09-02,128.1279754638672,223.33241271972656,85.55933380126953
2020-09-03,117.86993408203124,209.4976501464844,81.18121337890625
2020-09-04,117.94795989990234,206.55712890625,78.77494049072266
2020-09-08,110.0106430053711,195.38330078125,75.90483856201172
2020-09-09,114.39859008789062,203.70339965820312,77.08206939697266
2020-09-10,110.6639633178711,197.9960021972656,76.02689361572266
2020-09-11,109.2110595703125,196.70411682128903,75.51425170898438
2020-09-14,112.48739624023438,198.03453063964844,75.16899871826172
2020-09-15,112.66290283203124,201.28355407714844,76.47875213623047
2020-09-16,109.33782958984376,197.6875,75.3314208984375
2020-09-17,107.59239196777344,195.62432861328125,74.08344268798828
2020-09-18,104.1795425415039,193.19479370117188,72.29242706298828
2020-09-21,107.33887481689452,195.26759338378903,71.24872589111328
2020-09-22,109.02580261230467,199.97238159179688,72.72735595703125
2020-09-23,104.45257568359376,193.3876037597656,70.21495819091797
2020-09-24,105.52518463134766,195.89425659179688,70.88602447509766
2020-09-25,109.4840850830078,200.3580322265625,71.69310760498047
2020-09-28,112.09735107421876,201.9198760986328,72.66956329345703
2020-09-29,111.24901580810548,199.81814575195312,73.03623962402344
2020-09-30,112.92618560791016,202.7779235839844,73.01531219482422
2020-10-01,113.88178253173828,204.83140563964844,74.12628936767578
2020-10-02,110.20565032958984,198.78656005859372,72.5171127319336
2020-10-05,113.59901428222656,202.8260955810547,73.87370300292969
2020-10-06,110.3421859741211,198.5166015625,72.28894805908203
2020-10-07,112.21437072753906,202.2958526611328,72.69348907470703
